YEAR,MO,DY,HR,GHI,DNI,DHI,T2M,WS10M,Sun_Elevation,Optimal_Tilt_Target
2021,6,11,23,0,0,0,26.54,2.03,0,0
2021,6,12,0,0,0,0,26.28,1.9,0,0
2021,6,12,1,0,0,0,26.07,1.9,0,0
2021,6,12,2,0,0,0,25.86,1.9,0,0
2021,6,12,3,0,0,0,25.71,1.92,0,0
2021,6,12,4,0,0,0,25.61,2.06,0,0
2021,6,12,5,1.8,0,2.06,25.52,2.1,0,0
2021,6,12,6,49.6,1.91,44.46,26.28,2.54,7.83287690671094,82.1671230932891
2021,6,12,7,142.35,3.5,123.59,27.4,2.94,21.0697870684696,68.9302129315304
2021,6,12,8,270.05,7.58,230.74,29.33,3.3,34.5770102742938,55.4229897257062
2021,6,12,9,416.3,30.71,338.06,30.8,2.76,48.2566341794467,41.7433658205533
2021,6,12,10,474.95,28.56,376.91,31.62,2.16,62.0302368771475,27.9697631228525
2021,6,12,11,509.48,25.54,395.73,32.12,1.85,75.7789633015819,14.2210366984181
2021,6,12,12,560.47,41.42,339.72,32.27,1.71,87.1266555758611,2.87334442413891
2021,6,12,13,472.45,31.74,343.02,32.17,1.78,75.7789633015819,14.2210366984181
2021,6,12,14,377.77,20.91,288.65,31.48,2.19,62.0302368771475,27.9697631228525
2021,6,12,15,213.43,6.35,176.86,30.68,2.66,48.2566341794467,41.7433658205533
2021,6,12,16,105.88,1.72,91.46,29.94,2.74,34.5770102742938,55.4229897257062
2021,6,12,17,68.3,3.21,60.18,29.24,2.6,21.0697870684696,68.9302129315304
2021,6,12,18,7.3,0,6.79,28.3,2.22,7.83287690671094,82.1671230932891
2021,6,12,19,0,0,0,27.45,1.87,0,0
2021,6,12,20,0,0,0,27.09,1.94,0,0
2021,6,12,21,0,0,0,26.74,2,0,0
2021,6,12,22,0,0,0,26.38,2.05,0,0
2021,6,12,23,0,0,0,26.08,2.04,0,0
2021,6,13,0,0,0,0,25.85,2,0,0
2021,6,13,1,0,0,0,25.68,1.92,0,0
2021,6,13,2,0,0,0,25.57,1.8,0,0
2021,6,13,3,0,0,0,25.48,1.76,0,0
2021,6,13,4,0,0,0,25.44,1.77,0,0
2021,6,13,5,1.4,0,1.93,25.42,1.82,0,0
2021,6,13,6,23.83,0,21.39,26.37,2.53,7.85235869618944,82.1476413038106
2021,6,13,7,78.2,0,68.17,27.49,2.83,21.0842660630461,68.9157339369539
2021,6,13,8,131.3,11.88,110.95,28.99,3.47,34.586867488032,55.413132511968
2021,6,13,9,196.68,0.12,162.23,29.79,4.07,48.2618658473795,41.7381341526205
2021,6,13,10,313.48,18.13,241.43,30.01,4.61,62.030084124984,27.969915875016
2021,6,13,11,338.95,9.57,264.63,30.05,5.04,75.7695786516707,14.2304213483293
2021,6,13,12,348.33,11.59,262.84,30.08,5.24,87.0660829902015,2.93391700979846
2021,6,13,13,219.15,28.31,155.71,30.23,5.2,75.7695786516707,14.2304213483293
2021,6,13,14,173.88,10.33,138.48,30.3,5.04,62.030084124984,27.969915875016
2021,6,13,15,65.22,8.24,53.06,30.18,4.79,48.2618658473795,41.7381341526205
2021,6,13,16,44.78,5.46,38.02,29.79,4.37,34.586867488032,55.413132511968
2021,6,13,17,38.97,0,33.98,29.07,3.65,21.0842660630461,68.9157339369539
2021,6,13,18,11.07,0,10.3,28.04,3.06,7.85235869618944,82.1476413038106
2021,6,13,19,0,0,0,27.29,3.17,0,0
2021,6,13,20,0,0,0,27.03,3.51,0,0
2021,6,13,21,0,0,0,26.76,3.71,0,0
2021,6,13,22,0,0,0,26.5,3.75,0,0
2021,6,13,23,0,0,0,26.31,3.72,0,0
2021,6,14,0,0,0,0,26.16,3.56,0,0
2021,6,14,1,0,0,0,26.07,3.28,0,0
2021,6,14,2,0,0,0,26,2.9,0,0
2021,6,14,3,0,0,0,25.89,2.3,0,0
2021,6,14,4,0,0,0,25.83,1.91,0,0
2021,6,14,5,0.65,0,0.74,25.83,1.62,0,0
2021,6,14,6,31.2,0.88,27.99,27.02,1.52,7.86962146169106,82.1303785383089
2021,6,14,7,96.93,1.22,84.02,28.46,2.14,21.0970813196011,68.9029186803989
2021,6,14,8,211,3.01,180.71,29.79,2.95,34.5955693468325,55.4044306531675
2021,6,14,9,253.2,0,208.85,30.99,3.28,48.2664438225088,41.7335561774912
2021,6,14,10,325.95,0.1,262.43,31.87,3.26,62.0298478965483,27.9701521034517
2021,6,14,11,363.62,0.33,285.69,32.21,3.52,75.7610538122302,14.2389461877698
2021,6,14,12,336.52,2.32,256.3,32.39,3.97,87.0123891891495,2.98761081085054
2021,6,14,13,387.9,6.79,306.7,32.31,4.37,75.7610538122302,14.2389461877698
2021,6,14,14,310.35,4.41,249.81,32,4.67,62.0298478965483,27.9701521034517
2021,6,14,15,278.5,13.32,212.96,31.54,4.71,48.2664438225088,41.7335561774912
2021,6,14,16,169.88,4.53,146.57,30.83,4.22,34.5955693468325,55.4044306531675
2021,6,14,17,82.68,0.98,72.67,30.06,3.42,21.0970813196011,68.9029186803989
2021,6,14,18,17.95,0,17.11,28.93,2.47,7.86962146169106,82.1303785383089
2021,6,14,19,0,0,0,28.05,2.44,0,0
2021,6,14,20,0,0,0,27.75,2.68,0,0
2021,6,14,21,0,0,0,27.51,2.82,0,0
2021,6,14,22,0,0,0,27.34,3.04,0,0
2021,6,14,23,0,0,0,27.14,3.47,0,0
2021,6,15,0,0,0,0,26.84,3.69,0,0
2021,6,15,1,0,0,0,26.45,3.63,0,0
2021,6,15,2,0,0,0,26.08,3.63,0,0
2021,6,15,3,0,0,0,25.72,3.48,0,0
2021,6,15,4,0,0,0,25.4,3.27,0,0
2021,6,15,5,1.42,0,1.63,25.13,3.12,0,0
2021,6,15,6,47.12,0.9,42.84,25.62,3.88,7.88466246979551,82.1153375302045
2021,6,15,7,138.7,3.66,119.89,26.57,4.28,21.10823606622,68.89176393378
2021,6,15,8,307.58,40.59,258,28.05,4.26,34.6031262538115,55.3968737461885
2021,6,15,9,394.15,26.6,320.51,29.41,4.5,48.2703882722467,41.7296117277533
2021,6,15,10,438.73,7.17,351.85,30.61,4.48,62.0295647193446,27.9704352806554
2021,6,15,11,488.62,8.81,382.39,31.7,4.21,75.7534660543742,14.2465339456258
2021,6,15,12,415.65,5.07,315.98,32.47,3.83,86.9655900833368,3.03440991666318
2021,6,15,13,383.33,3.54,303.76,32.75,3.4,75.7534660543742,14.2465339456258
2021,6,15,14,377.8,6.02,303.97,32.66,3.27,62.0295647193446,27.9704352806554
2021,6,15,15,319.58,5.93,265.37,32.41,3.16,48.2703882722467,41.7296117277533
2021,6,15,16,212.9,4.51,183.73,31.89,3.07,34.6031262538115,55.3968737461885
2021,6,15,17,103.03,1.63,90.53,30.92,2.89,21.10823606622,68.89176393378
2021,6,15,18,22.38,0,21.33,29.38,2.81,7.88466246979551,82.1153375302045
2021,6,15,19,0,0,0,28.12,3.28,0,0
2021,6,15,20,0,0,0,27.65,3.97,0,0
2021,6,15,21,0,0,0,27.34,4.17,0,0
2021,6,15,22,0,0,0,27.09,4.15,0,0
2021,6,15,23,0,0,0,26.89,4.17,0,0
2021,6,16,0,0,0,0,26.64,4.22,0,0
2021,6,16,1,0,0,0,26.4,4.37,0,0
2021,6,16,2,0,0,0,26.18,4.16,0,0
2021,6,16,3,0,0,0,25.95,3.69,0,0
2021,6,16,4,0,0,0,25.81,3.34,0,0
2021,6,16,5,1.42,0,1.63,25.67,3.09,0,0
2021,6,16,6,46.85,0,42.03,26.41,3.59,7.89747935162547,82.1025206483745
2021,6,16,7,133.93,0,116.75,27.66,4.24,21.1177331422178,68.8822668577822
2021,6,16,8,254.6,0.43,218.53,29.24,4.94,34.6095473184012,55.3904526815988
2021,6,16,9,343.05,0.6,282.86,30.59,5.35,48.2737168385752,41.7262831614248
2021,6,16,10,476.77,16.33,380.76,31.58,5.35,62.0292665213027,27.9707334786973
2021,6,16,11,584.92,13.6,457.18,32.29,5.12,75.7468827355406,14.2531172644594
2021,6,16,12,557.75,35.27,416.48,32.73,4.78,86.9256995403487,3.0743004596513
2021,6,16,13,477.23,33.77,371.9,32.76,4.25,75.7468827355406,14.2531172644594
2021,6,16,14,363.05,4.83,292.28,32.55,3.64,62.0292665213027,27.9707334786973
2021,6,16,15,224.4,12.26,185.08,32.17,3,48.2737168385752,41.7262831614248
2021,6,16,16,82.85,8.61,71.07,31.77,2.55,34.6095473184012,55.3904526815988
2021,6,16,17,49,14.86,40.93,31.06,2.27,21.1177331422178,68.8822668577822
2021,6,16,18,4.4,0,4.09,29.97,1.25,7.89747935162547,82.1025206483745
2021,6,16,19,0,0,0,29.08,1.16,0,0
2021,6,16,20,0,0,0,28.44,1.74,0,0
2021,6,16,21,0,0,0,27.96,2.32,0,0
2021,6,16,22,0,0,0,27.61,2.67,0,0
2021,6,16,23,0,0,0,27.36,2.55,0,0
2021,6,17,0,0,0,0,27.16,2.29,0,0
2021,6,17,1,0,0,0,27,2.28,0,0
2021,6,17,2,0,0,0,26.82,2.52,0,0
2021,6,17,3,0,0,0,26.61,2.82,0,0
2021,6,17,4,0,0,0,26.36,2.94,0,0
2021,6,17,5,1.25,0,1.43,26.11,2.97,0,0
2021,6,17,6,27.23,0,24.44,26.44,3.05,7.90807009798504,82.091929902015
2021,6,17,7,67.18,0,58.56,27.32,3.47,21.1255749867065,68.8744250132935
2021,6,17,8,103.97,7.48,86.64,28.7,3.95,34.6148403362783,55.3851596637217
2021,6,17,9,165.2,14.03,128.4,29.81,4.94,48.2764446062794,41.7235553937206
2021,6,17,10,178.48,17.49,135.78,30.11,5.25,62.0289805834307,27.9710194165693
2021,6,17,11,234.73,14.61,177.69,30.11,5.36,75.74136127221,14.25863872779
2021,6,17,12,216.75,6.95,163.64,30.18,5.33,86.8927293806138,3.10727061938624
2021,6,17,13,336.92,23.98,244.28,30.15,5.1,75.74136127221,14.25863872779
2021,6,17,14,275.65,12.56,220.25,29.96,4.63,62.0289805834307,27.9710194165693
2021,6,17,15,185.93,14.13,148.88,29.58,3.93,48.2764446062794,41.7235553937206
2021,6,17,16,178.85,0,155.72,29.01,3.1,34.6148403362783,55.3851596637217
2021,6,17,17,94.18,0,82.36,28.33,2.5,21.1255749867065,68.8744250132935
2021,6,17,18,21.25,0,19.77,27.43,2.23,7.90807009798504,82.091929902015
2021,6,17,19,0,0,0,26.67,2.54,0,0
2021,6,17,20,0,0,0,26.35,3.17,0,0
2021,6,17,21,0,0,0,26.16,3.49,0,0
2021,6,17,22,0,0,0,26.07,3.66,0,0
2021,6,17,23,0,0,0,26.05,3.69,0,0
2021,6,18,0,0,0,0,26.01,3.46,0,0
2021,6,18,1,0,0,0,25.91,3.01,0,0
2021,6,18,2,0,0,0,25.79,2.63,0,0
2021,6,18,3,0,0,0,25.68,2.49,0,0
2021,6,18,4,0,0,0,25.58,2.47,0,0
2021,6,18,5,1.38,0,1.9,25.48,2.45,0,0
2021,6,18,6,34.6,0,30.28,26.02,2.95,7.91643305518935,82.0835669448107
2021,6,18,7,101.35,0,88.35,26.76,3.54,21.1317636288184,68.8682363711816
2021,6,18,8,173.55,0,149,27.71,4.07,34.6190117722208,55.3809882277792
2021,6,18,9,251.05,0,207.08,28.38,4.78,48.2785840758714,41.7214159241286
2021,6,18,10,300.75,30.39,220.05,28.55,5.41,62.0287294997157,27.9712705002843
2021,6,18,11,255.75,17.41,193.24,28.36,5.78,75.7369491194712,14.2630508805288
2021,6,18,12,204.27,3.26,155.11,28.06,5.62,86.8666893739021,3.13331062609792
2021,6,18,13,234.2,17.09,171.04,28.14,5.02,75.7369491194712,14.2630508805288
2021,6,18,14,200.05,21.34,153.7,28.7,4.04,62.0287294997157,27.9712705002843
2021,6,18,15,147.15,16.99,116.55,29.4,3.2,48.2785840758714,41.7214159241286
2021,6,18,16,106.62,11.46,89.67,29.71,2.66,34.6190117722208,55.3809882277792
2021,6,18,17,71.35,0,62.4,29.24,2.35,21.1317636288184,68.8682363711816
2021,6,18,18,17.5,0,16.28,27.94,2.09,7.91643305518935,82.0835669448107
2021,6,18,19,0,0,0,26.88,2.44,0,0
2021,6,18,20,0,0,0,26.61,2.99,0,0
2021,6,18,21,0,0,0,26.42,3.5,0,0
2021,6,18,22,0,0,0,26.27,3.74,0,0
2021,6,18,23,0,0,0,26.12,3.98,0,0
2021,6,19,0,0,0,0,25.96,4.29,0,0
2021,6,19,1,0,0,0,25.77,4.45,0,0
2021,6,19,2,0,0,0,25.65,4.46,0,0
2021,6,19,3,0,0,0,25.56,4.36,0,0
2021,6,19,4,0,0,0,25.51,4.23,0,0
2021,6,19,5,0,0,0,25.53,4.1,0,0
2021,6,19,6,39.3,3.71,35.14,26.16,4.5,7.92256692159934,82.0774330784007
2021,6,19,7,112.32,0.17,97.87,26.75,4.56,21.1363006796002,68.8636993203998
2021,6,19,8,122.32,2.45,104.66,27.31,5.07,34.6220667459153,55.3779332540847
2021,6,19,9,317.25,13.54,249.21,28.1,6.34,48.2801451412143,41.7198548587857
2021,6,19,10,377.85,4.17,303.46,29.05,7.1,62.028531144164,27.971468855836
2021,6,19,11,337.52,0,265.22,29.77,7.24,75.7336837560821,14.2663162439179
2021,6,19,12,260.73,7.82,196.98,30.33,6.92,86.8475872364294,3.15241276357058
2021,6,19,13,281.2,18.46,205.9,30.82,6.36,75.7336837560821,14.2663162439179
2021,6,19,14,214.55,19.17,165.69,31.14,5.65,62.028531144164,27.971468855836
2021,6,19,15,155.68,12.34,124.56,31.02,4.82,48.2801451412143,41.7198548587857
2021,6,19,16,99.62,5.03,84.87,30.51,4.07,34.6220667459153,55.3779332540847
2021,6,19,17,73.7,0,64.45,29.64,3.26,21.1363006796002,68.8636993203998
2021,6,19,18,14.95,0,13.5,28.45,2.51,7.92256692159934,82.0774330784007
2021,6,19,19,0,0,0,27.69,2.39,0,0
2021,6,19,20,0,0,0,27.39,2.24,0,0
2021,6,19,21,0,0,0,27.11,2.13,0,0
2021,6,19,22,0,0,0,26.83,2.12,0,0
2021,6,19,23,0,0,0,26.57,2.15,0,0
2021,6,20,0,0,0,0,26.25,2.1,0,0
2021,6,20,1,0,0,0,25.89,2,0,0
2021,6,20,2,0,0,0,25.59,1.95,0,0
2021,6,20,3,0,0,0,25.29,1.93,0,0
2021,6,20,4,0,0,0,25.03,1.87,0,0
2021,6,20,5,0,0,0,24.86,1.81,0,0
2021,6,20,6,61.45,3.21,54.14,25.76,2.09,7.92647074487313,82.0735292551269
2021,6,20,7,166.15,17.74,144.1,26.72,2.88,21.139187325597,68.860812674403
2021,6,20,8,316.5,70.47,238.29,28.34,3.91,34.6240090207311,55.3759909792689
2021,6,20,9,494.52,139.26,325.15,29.72,4.88,48.2811350718507,41.7188649281493
2021,6,20,10,674.3,223.74,395.25,30.67,5.19,62.0283986448867,27.9716013551133
2021,6,20,11,746.08,257.45,402.78,31.34,4.97,75.7315926739163,14.2684073260837
2021,6,20,12,788.03,255.97,373.43,31.75,4.57,86.8354286285717,3.16457137142829
2021,6,20,13,759.78,281.76,409.25,31.9,4.25,75.7315926739163,14.2684073260837
2021,6,20,14,644.08,227.21,408.89,31.75,3.99,62.0283986448867,27.9716013551133
2021,6,20,15,506.12,248.03,313.28,31.28,3.7,48.2811350718507,41.7188649281493
2021,6,20,16,334.17,148.29,229.27,30.67,3.26,34.6240090207311,55.3759909792689
2021,6,20,17,162.15,43.76,135.48,29.74,2.91,21.139187325597,68.860812674403
2021,6,20,18,32.4,2.16,30.76,28.49,2.31,7.92647074487313,82.0735292551269
2021,6,20,19,0,0,0,27.77,2.4,0,0
2021,6,20,20,0,0,0,27.52,2.44,0,0
2021,6,20,21,0,0,0,27.33,2.44,0,0
2021,6,20,22,0,0,0,27.18,2.43,0,0
2021,6,20,23,0,0,0,27.04,2.41,0,0
2021,6,21,0,0,0,0,26.9,2.27,0,0
2021,6,21,1,0,0,0,26.69,2.12,0,0
2021,6,21,2,0,0,0,26.42,2.14,0,0
2021,6,21,3,0,0,0,26.14,2.23,0,0
2021,6,21,4,0,0,0,25.81,2.21,0,0
2021,6,21,5,0,0,0,25.48,2.14,0,0
2021,6,21,6,70.68,4.11,62.24,25.95,2.59,7.92814391994308,82.0718560800569
2021,6,21,7,200.85,22.78,172.65,26.63,2.66,21.1404243241369,68.8595756758631
2021,6,21,8,365.1,84,294.01,28.29,2.82,34.6248409954777,55.3751590045223
2021,6,21,9,540.97,189.8,332.04,30.07,3.41,48.2815585000407,41.7184414999593
2021,6,21,10,725.3,330.86,354.35,31.22,3.51,62.0283403651558,27.9716596348442
2021,6,21,11,830.67,393.58,415.82,31.96,3.51,75.7306933709171,14.2693066290829
2021,6,21,12,802.78,391.52,371.43,32.46,3.5,86.8302171531862,3.16978284681376
2021,6,21,13,781.2,297.53,433.46,32.85,3.42,75.7306933709171,14.2693066290829
2021,6,21,14,603.53,208.04,370.72,32.91,3.17,62.0283403651558,27.9716596348442
2021,6,21,15,473.17,230.98,287.26,32.69,2.86,48.2815585000407,41.7184414999593
2021,6,21,16,304.55,118.06,216.7,32.22,2.23,34.6248409954777,55.3751590045223
2021,6,21,17,152.52,38.13,128.07,31.54,2.09,21.1404243241369,68.8595756758631
2021,6,21,18,29.05,2.89,26.47,30.46,1.34,7.92814391994308,82.0718560800569
2021,6,21,19,0,0,0,29.89,0.96,0,0
2021,6,21,20,0,0,0,29.41,0.88,0,0
2021,6,21,21,0,0,0,28.85,1.1,0,0
2021,6,21,22,0,0,0,28.25,1.42,0,0
2021,6,21,23,0,0,0,27.67,1.74,0,0
2021,6,22,0,0,0,0,27.27,1.94,0,0
2021,6,22,1,0,0,0,26.94,2.09,0,0
2021,6,22,2,0,0,0,26.63,2.3,0,0
2021,6,22,3,0,0,0,26.34,2.42,0,0
2021,6,22,4,0,0,0,26.07,2.36,0,0
2021,6,22,5,0,0,0,25.84,2.2,0,0
2021,6,22,6,49.28,1.26,44.19,26.42,2.44,7.92758618772523,82.0724138122748
2021,6,22,7,94.05,1.93,82.35,27.12,2.71,21.1400120003262,68.8599879996738
2021,6,22,8,208.2,5.21,172.63,27.94,2.83,34.6245636991546,55.3754363008454
2021,6,22,9,266.55,8.63,218.38,28.43,3.12,48.2814174125119,41.7185825874881
2021,6,22,10,226.65,15.54,173.64,28.63,3.34,62.028359891376,27.971640108624
2021,6,22,11,248.2,12.68,188.59,28.85,3.58,75.7309933469191,14.2690066530809
2021,6,22,12,138.77,4.06,104.89,29.07,3.85,86.8319543545464,3.16804564545363
2021,6,22,13,64.38,16.7,44.06,29.13,4.12,75.7309933469191,14.2690066530809
2021,6,22,14,46.92,10.26,34.84,28.98,4.23,62.028359891376,27.971640108624
2021,6,22,15,41.33,6.57,32.31,28.73,4.03,48.2814174125119,41.7185825874881
2021,6,22,16,42.38,5.47,35.46,28.43,3.51,34.6245636991546,55.3754363008454
2021,6,22,17,48.7,7.25,41.96,27.94,3.15,21.1400120003262,68.8599879996738
2021,6,22,18,13.88,1.02,12.51,27.22,2.88,7.92758618772523,82.0724138122748
2021,6,22,19,0,0,0,26.73,3.24,0,0
2021,6,22,20,0,0,0,26.52,3.67,0,0
2021,6,22,21,0,0,0,26.34,3.69,0,0
2021,6,22,22,0,0,0,26.2,3.47,0,0
2021,6,22,23,0,0,0,26.07,3.32,0,0
2021,6,23,0,0,0,0,25.96,3.25,0,0
2021,6,23,1,0,0,0,25.83,3.13,0,0
2021,6,23,2,0,0,0,25.72,2.96,0,0
2021,6,23,3,0,0,0,25.66,3.01,0,0
2021,6,23,4,0,0,0,25.59,3.03,0,0
2021,6,23,5,0,0,0,25.55,3.08,0,0
2021,6,23,6,20.92,0,18.78,26.04,3.66,7.92479763456552,82.0752023654345
2021,6,23,7,41.25,0.17,35.91,26.82,4.02,21.1379502457603,68.8620497542396
2021,6,23,8,62.12,1.01,53.42,27.78,4.4,34.6231767886994,55.3768232113006
2021,6,23,9,87.2,0.24,71.88,28.76,4.72,48.2807111469236,41.7192888530764
2021,6,23,10,150.25,0,120.78,29.78,4.73,62.028456027936,27.971543972064
2021,6,23,11,214.18,7.62,163.56,30.75,4.6,75.7324901019304,14.2675098980696
2021,6,23,12,317.65,3.26,241.62,31.39,4.53,86.8406397178814,3.1593602821186
2021,6,23,13,347.95,0.09,276.39,31.66,4.65,75.7324901019304,14.2675098980696
2021,6,23,14,320.85,5.47,259.55,31.55,4.79,62.028456027936,27.971543972064
2021,6,23,15,249.2,82.87,194.75,31.24,4.79,48.2807111469236,41.7192888530764
2021,6,23,16,252.02,32.43,199.74,30.66,4.92,34.6231767886994,55.3768232113006
2021,6,23,17,120.35,4.46,103.56,29.62,4.72,21.1379502457603,68.8620497542396
2021,6,23,18,26.3,0,24.01,28.27,4.28,7.92479763456552,82.0752023654345
2021,6,23,19,0,0,0,27.35,4.29,0,0
2021,6,23,20,0,0,0,26.95,4.19,0,0
2021,6,23,21,0,0,0,26.68,3.88,0,0
2021,6,23,22,0,0,0,26.55,3.76,0,0
2021,6,23,23,0,0,0,26.49,3.9,0,0
2021,6,24,0,0,0,0,26.43,4.13,0,0
2021,6,24,1,0,0,0,26.32,4.26,0,0
2021,6,24,2,0,0,0,26.18,4.35,0,0
2021,6,24,3,0,0,0,26.01,4.1,0,0
2021,6,24,4,0,0,0,25.81,3.66,0,0
2021,6,24,5,0,0,0,25.63,3.2,0,0
2021,6,24,6,51.9,1.44,49.8,26.25,3.52,7.91977869242438,82.0802213075756
2021,6,24,7,153.18,8.75,140.63,27.18,4.1,21.1342385189537,68.8657614810463
2021,6,24,8,285.8,18.55,221.82,28.28,5.32,34.6206785497386,55.3793214502614
2021,6,24,9,387,108.89,239.78,29.25,6.06,48.2794363930452,41.7205636069548
2021,6,24,10,564.55,109.48,363.98,30.06,6.39,62.0286227989247,27.9713772010753
2021,6,24,11,595.05,149.16,367.2,30.64,6.49,75.7351711367003,14.2648288632997
2021,6,24,12,658.35,211.78,427.1,30.98,6.5,86.856270669531,3.14372933046896
2021,6,24,13,575.33,242.59,286.11,31.03,6.48,75.7351711367003,14.2648288632997
2021,6,24,14,436.12,89.09,291.45,30.9,6.39,62.0286227989247,27.9713772010753
2021,6,24,15,297.38,64.15,209.14,30.52,6.26,48.2794363930452,41.7205636069548
2021,6,24,16,169.43,23.19,142.08,29.97,5.86,34.6206785497386,55.3793214502614
2021,6,24,17,90.38,9.53,79.34,29.19,4.85,21.1342385189537,68.8657614810463
2021,6,24,18,21.62,0,19.53,28.13,4.11,7.91977869242438,82.0802213075756
2021,6,24,19,0,0,0,27.39,4.23,0,0
2021,6,24,20,0,0,0,27.12,4.49,0,0
2021,6,24,21,0,0,0,26.93,4.57,0,0
2021,6,24,22,0,0,0,26.72,4.32,0,0
2021,6,24,23,0,0,0,26.52,4.01,0,0
2021,6,25,0,0,0,0,26.36,3.63,0,0
2021,6,25,1,0,0,0,26.19,3.29,0,0
2021,6,25,2,0,0,0,26.03,3.07,0,0
2021,6,25,3,0,0,0,25.79,2.89,0,0
2021,6,25,4,0,0,0,25.49,2.52,0,0
2021,6,25,5,0,0,0,25.19,2.16,0,0
2021,6,25,6,43.08,10.06,38.89,25.61,2.16,7.91253013979938,82.0874698602006
2021,6,25,7,123.7,50.8,101.37,26.24,2.5,21.1288758474868,68.8711241525132
2021,6,25,8,286.27,42.04,212.62,27.08,2.34,34.6170659003393,55.3829340996607
2021,6,25,9,413.1,124.48,257.9,27.92,2.42,48.2775871986496,41.7224128013504
2021,6,25,10,523.38,157.21,317.2,28.51,2.52,62.0288494567157,27.9711505432843
2021,6,25,11,652.08,236.37,332.22,29.05,2.39,75.7390139556313,14.2609860443687
2021,6,25,12,742.58,202.14,437.55,29.63,2.07,86.8788425777066,3.12115742229344
2021,6,25,13,708.88,338.85,339.71,30.3,1.72,75.7390139556313,14.2609860443687
2021,6,25,14,521.17,303.56,252.2,30.81,1.45,62.0288494567157,27.9711505432843
2021,6,25,15,371.38,159.97,216.16,31,1.36,48.2775871986496,41.7224128013504
2021,6,25,16,243.23,102.56,164.62,30.9,1.44,34.6170659003393,55.3829340996607
2021,6,25,17,127.88,36.9,108.49,30.28,1.46,21.1288758474868,68.8711241525132
2021,6,25,18,26.75,2.49,27.02,29.21,1.47,7.91253013979938,82.0874698602006
2021,6,25,19,0,0,0,27.91,1.49,0,0
2021,6,25,20,0,0,0,27.4,1.67,0,0
2021,6,25,21,0,0,0,27.07,1.69,0,0
2021,6,25,22,0,0,0,26.83,1.61,0,0
2021,6,25,23,0,0,0,26.58,1.55,0,0
2021,6,26,0,0,0,0,26.35,1.51,0,0
2021,6,26,1,0,0,0,26.13,1.44,0,0
2021,6,26,2,0,0,0,25.94,1.38,0,0
2021,6,26,3,0,0,0,25.75,1.36,0,0
2021,6,26,4,0,0,0,25.52,1.36,0,0
2021,6,26,5,0,0,0,25.32,1.34,0,0
2021,6,26,6,49.65,14.64,47.87,26.06,1.83,7.90305310338257,82.0969468966174
2021,6,26,7,135.65,63.11,110.08,27.34,2.01,21.1218608318679,68.8781391681321
2021,6,26,8,257.1,13.56,210.92,28.87,1.46,34.6123343977565,55.3876656022435
2021,6,26,9,392.2,116.62,247.67,30.25,1,48.2751549801193,41.7248450198807
2021,6,26,10,660.97,255.85,344.41,31.43,1.43,62.0291204974484,27.9708795025516
2021,6,26,11,712.35,257.35,373.66,32.3,2.07,75.7439860723253,14.2560139276747
2021,6,26,12,702.28,340.79,297.45,32.87,2.63,86.9083487538648,3.09165124613523
2021,6,26,13,578.5,210.47,324.37,33.11,3.1,75.7439860723253,14.2560139276747
2021,6,26,14,454.77,140.52,290.4,33.05,3.48,62.0291204974484,27.9708795025516
2021,6,26,15,418.7,197.42,252,32.62,3.67,48.2751549801193,41.7248450198807
2021,6,26,16,349.48,212.53,202.39,31.98,3.77,34.6123343977565,55.3876656022435
2021,6,26,17,180.15,123.6,135.39,30.87,3.47,21.1218608318679,68.8781391681321
2021,6,26,18,37.17,16.56,36.13,29.3,2.83,7.90305310338257,82.0969468966174
2021,6,26,19,0,0,0,28,2.63,0,0
2021,6,26,20,0,0,0,27.45,2.84,0,0
2021,6,26,21,0,0,0,27.01,2.85,0,0
2021,6,26,22,0,0,0,26.68,2.71,0,0
2021,6,26,23,0,0,0,26.43,2.55,0,0
2021,6,27,0,0,0,0,26.25,2.4,0,0
2021,6,27,1,0,0,0,26.11,2.21,0,0
2021,6,27,2,0,0,0,25.97,2.01,0,0
2021,6,27,3,0,0,0,25.86,1.86,0,0
2021,6,27,4,0,0,0,25.75,1.76,0,0
2021,6,27,5,0,0,0,25.71,1.66,0,0
2021,6,27,6,73.05,54.63,62.48,26.91,1.69,7.89134906044729,82.1086509395527
2021,6,27,7,182.52,108.51,135.23,28.05,2.39,21.1131916510996,68.8868083489004
2021,6,27,8,307.4,97.19,218.57,29.01,2.87,34.6064782481688,55.3935217518312
2021,6,27,9,454.7,115.36,297.9,29.8,3.22,48.2721285377635,41.7278714622365
2021,6,27,10,474.8,80.21,320.79,30.44,3.63,62.0294156834482,27.9705843165518
2021,6,27,11,560.28,76.35,358.57,30.85,4.08,75.750045018289,14.249954981711
2021,6,27,12,617.65,202.91,327.59,30.99,4.47,86.9447804546887,3.0552195453113
2021,6,27,13,544.25,104.29,332.28,30.81,4.78,75.750045018289,14.249954981711
2021,6,27,14,469.08,166.26,297.3,30.42,4.95,62.0294156834482,27.9705843165518
2021,6,27,15,343.6,102.02,228.64,29.84,4.87,48.2721285377635,41.7278714622365
2021,6,27,16,265.48,173.14,168.43,29.25,4.65,34.6064782481688,55.3935217518312
2021,6,27,17,138.43,103.45,106.97,28.54,4.05,21.1131916510996,68.8868083489004
2021,6,27,18,33.6,26.91,31.56,27.6,2.97,7.89134906044729,82.1086509395527
2021,6,27,19,0,0,0,26.78,2.47,0,0
